0.766208 0.778609 0.814354 0.872669 0.94728 1.03328 1.12878 1.22815 1.32993 1.43298 1.53743 1.64006 1.74212 1.84241 1.94177 2.03683 2.13304 2.22658 2.31897 2.4094 2.4953 2.58454 2.66981 2.75518 2.83673 2.92035 3.00032 3.08039 3.15848 3.23413 3.31056 3.38692 3.4616 3.53749 3.6087 3.68085 3.75189 3.82427 3.89232 3.96464 4.03061 4.09877 4.16898 4.23304 4.29955 4.36686 4.43263 4.4957 4.55861 4.62627 4.69194 4.75428 4.81451 4.87787 4.94395 5.00292 5.06574 5.1265 5.1878 5.24955 5.3069 5.37234 5.43152 5.48843 5.54535 5.60453 5.66284 5.72287 5.78196 5.83807 5.89689 5.9569 6.01624 6.07197 6.12947 6.1809 6.23933 6.29448 6.35746 6.40723 6.46512 
0.794962 0.807308 0.844842 0.904727 0.981059 1.07101 1.16873 1.27214 1.37892 1.4857 1.59406 1.70037 1.80765 1.91131 2.01479 2.11346 2.21637 2.31225 2.41064 2.50562 2.59763 2.68962 2.77976 2.86836 2.95608 3.042 3.12689 3.21135 3.29449 3.37639 3.45702 3.53527 3.61426 3.69256 3.76975 3.84857 3.92061 3.99663 4.06932 4.14277 4.21687 4.28738 4.36323 4.43153 4.50312 4.57375 4.64173 4.71299 4.78221 4.85309 4.91628 4.98217 5.05137 5.11808 5.18391 5.25029 5.3147 5.3771 5.44677 5.51611 5.57512 5.63384 5.70173 5.76264 5.82878 5.89173 5.95453 6.01666 6.07883 6.1416 6.20136 6.26489 6.32776 6.38256 6.4473 6.50751 6.56912 6.63197 6.68834 6.74846 6.80807 
0.825845 0.838584 0.877149 0.938952 1.0192 1.11176 1.2133 1.31977 1.43034 1.54196 1.65465 1.766 1.87704 1.98543 2.09289 2.20049 2.30529 2.40717 2.50674 2.60616 2.7052 2.80122 2.89594 2.98929 3.08044 3.17162 3.26107 3.34878 3.43408 3.52294 3.61022 3.69136 3.77361 3.85551 3.93951 4.01873 4.09882 4.17809 4.25626 4.33422 4.41102 4.48927 4.56564 4.64077 4.71425 4.78803 4.86552 4.93558 5.00711 5.08331 5.15818 5.23067 5.29627 5.36766 5.43787 5.50905 5.57745 5.65695 5.71343 5.78482 5.8502 5.92211 5.98916 6.05618 6.12535 6.18977 6.25706 6.32176 6.39142 6.45526 6.5206 6.58641 6.65336 6.71531 6.78316 6.84756 6.90878 6.97457 7.03761 7.10413 7.17005 
0.858805 0.872092 0.912023 0.975899 1.05787 1.15478 1.25998 1.37113 1.48438 1.6024 1.71809 1.83536 1.95003 2.06335 2.17708 2.28911 2.39587 2.50385 2.60844 2.7144 2.81542 2.91751 3.01755 3.11315 3.21192 3.30977 3.40091 3.49208 3.58488 3.67673 3.76661 3.85454 3.94039 4.03045 4.11558 4.20151 4.28632 4.36928 4.453 4.53416 4.61215 4.69776 4.77797 4.85669 4.93163 5.01466 5.09189 5.1709 5.24887 5.32561 5.40565 5.47833 5.55104 5.62815 5.70207 5.77386 5.84982 5.92387 5.99801 6.06629 6.15178 6.21659 6.29014 6.35321 6.42912 6.49908 6.57092 6.64405 6.71178 6.77977 6.85262 6.91542 6.98843 7.06659 7.12791 7.19537 7.26646 7.33041 7.4007 7.46771 7.54061 
0.892669 0.90706 0.948952 1.01484 1.10045 1.20074 1.30906 1.4261 1.54377 1.66419 1.78559 1.90591 2.02617 2.14506 2.26232 2.37829 2.49348 2.60386 2.71724 2.82537 2.9333 3.04058 3.14614 3.24575 3.34837 3.44726 3.54813 3.64489 3.74329 3.837 3.93194 4.02534 4.1218 4.20968 4.30251 4.39102 4.47889 4.56651 4.65438 4.74393 4.83312 4.91268 4.99758 5.08347 5.16738 5.24932 5.3308 5.41177 5.4946 5.57729 5.65643 5.73784 5.81869 5.89736 5.97752 6.05124 6.13462 6.21367 6.28804 6.36775 6.44257 6.513 6.59656 6.67204 6.74475 6.82003 6.89875 6.96709 7.0479 7.11859 7.19026 7.26856 7.34719 7.41591 7.48903 7.5632 7.63723 7.70249 7.77706 7.84977 7.9241 
0.929206 0.944201 0.987444 1.05552 1.14457 1.24768 1.35932 1.47975 1.6039 1.72978 1.85639 1.9801 2.10679 2.23209 2.35454 2.4757 2.59573 2.71186 2.83106 2.94342 3.05532 3.16659 3.27578 3.3848 3.49038 3.59844 3.69959 3.80277 3.90416 4.00632 4.10312 4.20132 4.29845 4.39342 4.49225 4.58669 4.6785 4.77285 4.86226 4.95835 5.04787 5.1369 5.22577 5.31692 5.40476 5.49582 5.57694 5.66575 5.75305 5.84326 5.92587 6.00701 6.09097 6.17515 6.25722 6.34622 6.42711 6.50284 6.58525 6.67214 6.75131 6.83402 6.91593 6.99378 7.0773 7.15041 7.23243 7.30831 7.38732 7.47192 7.54875 7.62961 7.70637 7.78321 7.86148 7.9388 8.01394 8.0942 8.16918 8.24507 8.32008 
0.968032 0.983167 1.02738 1.098 1.18946 1.29716 1.4151 1.53836 1.6675 1.797 1.92728 2.06026 2.19069 2.32031 2.44808 2.5759 2.70002 2.82283 2.94317 3.0648 3.17968 3.29752 3.4139 3.52567 3.63786 3.74867 3.85761 3.96635 4.074 4.1771 4.28184 4.3822 4.48532 4.58908 4.68832 4.78854 4.88813 4.9899 5.07551 5.18344 5.27209 5.37053 5.46295 5.55775 5.65106 5.7439 5.83648 5.92786 6.01307 6.11188 6.19897 6.29171 6.37624 6.46657 6.5504 6.63991 6.73179 6.81407 6.90305 6.98648 7.0731 7.1597 7.24827 7.32671 7.41264 7.50014 7.58823 7.66986 7.74984 7.83574 7.91641 7.9949 8.0827 8.16198 8.24455 8.32365 8.4088 8.49079 8.56959 8.65227 8.73218 
1.00782 1.02305 1.06957 1.14305 1.23782 1.34935 1.47089 1.59828 1.7329 1.86766 2.00474 2.14189 2.27847 2.41217 2.54701 2.67556 2.80994 2.93743 3.06298 3.18921 3.31198 3.4348 3.55421 3.67408 3.79004 3.90618 4.01883 4.1335 4.24465 4.35594 4.46362 4.57445 4.68126 4.78681 4.89446 5.00169 5.0975 5.20659 5.30523 5.41113 5.50847 5.61062 5.70746 5.80755 5.904 6.00423 6.10098 6.19086 6.29183 6.38328 6.48271 6.57572 6.66799 6.76504 6.85657 6.94797 7.03961 7.13362 7.22359 7.31454 7.40664 7.49798 7.58673 7.67776 7.76393 7.85089 7.9415 8.0345 8.12355 8.2047 8.30155 8.38135 8.46946 8.55526 8.64245 8.72821 8.80985 8.90115 8.99166 9.06973 9.15391 
1.04933 1.06509 1.11378 1.18952 1.28764 1.4028 1.5288 1.66186 1.80018 1.94226 2.08281 2.22578 2.36641 2.50939 2.64882 2.78541 2.92121 3.05505 3.18845 3.31902 3.44636 3.5714 3.70101 3.82345 3.94672 4.0653 4.19266 4.30473 4.42629 4.54266 4.65503 4.77013 4.88077 4.99539 5.10537 5.21502 5.32268 5.43247 5.53462 5.64497 5.75408 5.85562 5.96111 6.06405 6.17042 6.27734 6.37446 6.47531 6.57185 6.67304 6.77481 6.86765 6.97224 7.06568 7.16831 7.26253 7.36154 7.46709 7.55543 7.65143 7.74359 7.84262 7.93717 8.02942 8.11922 8.21612 8.32677 8.40014 8.4997 8.59404 8.68432 8.77426 8.86569 8.95902 9.04862 9.13991 9.2297 9.32367 9.40519 9.5027 9.59097 
1.09281 1.10892 1.1581 1.23721 1.33938 1.45768 1.58903 1.72687 1.87156 2.01673 2.16514 2.31265 2.46018 2.6067 2.75219 2.89606 3.0379 3.17702 3.31701 3.45383 3.58617 3.71946 3.85226 3.97969 4.1157 4.23792 4.36248 4.48513 4.60684 4.73079 4.85156 4.97103 5.09099 5.20474 5.32375 5.43808 5.55085 5.66223 5.77828 5.88861 6.00393 6.10984 6.21305 6.32888 6.44142 6.54826 6.64749 6.75778 6.86634 6.97075 7.07617 7.18704 7.28373 7.3845 7.48683 7.59592 7.69722 7.79625 7.89836 7.99632 8.10423 8.20067 8.29527 8.3901 8.50145 8.59655 8.69469 8.79288 8.8949 8.98789 9.08416 9.18126 9.27854 9.37095 9.46579 9.5592 9.65452 9.75137 9.84681 9.93935 10.0367 
