0.109193 0.108028 0.10664 0.104864 0.102029 0.0989391 0.0955181 0.0919292 0.0884265 0.0850958 0.0819765 0.0790215 0.0761036 0.0735703 0.0711877 0.0689003 0.0668179 0.0648383 0.062997 0.0612444 0.0596323 0.0580853 0.0565818 0.0552802 0.0539416 0.052669 0.0514799 0.0504727 0.0493367 0.0482913 0.0473703 0.0464134 0.0455228 0.0447064 0.0438814 0.043078 0.0423551 0.0416345 0.0409044 0.0402617 0.0395501 0.0390213 0.0384389 0.037824 0.0372549 0.036753 0.0361942 0.0357107 0.0351848 0.0347146 0.0342698 0.03383 0.0333735 0.0329671 0.0325614 0.0321437 0.0317623 0.0313441 0.0309915 0.0306713 0.0303076 0.0299569 0.0296174 0.0293161 0.0289984 0.0286761 0.0283775 0.0280845 0.0278068 0.027509 0.0272592 0.0269267 0.0266914 0.0264731 0.0261937 0.0259414 0.0257043 0.0254704 0.0252352 0.0249964 0.024786 
0.108627 0.108564 0.107239 0.105326 0.102627 0.0995045 0.0959348 0.0925105 0.0889522 0.0857258 0.0825559 0.0796281 0.076788 0.0742773 0.0718826 0.0696246 0.0674724 0.0655096 0.0636601 0.0618577 0.060254 0.0587288 0.0572422 0.0559044 0.0546002 0.0533209 0.0521615 0.0510933 0.0499632 0.048928 0.0479764 0.0469566 0.0461 0.0452706 0.044467 0.0436757 0.0429107 0.0422178 0.0415243 0.0407945 0.0401944 0.0395642 0.0389418 0.0383834 0.0377909 0.0372384 0.0367456 0.0361769 0.0357294 0.0352184 0.0347605 0.0343167 0.0338816 0.0334578 0.033034 0.032634 0.0322369 0.0318685 0.0314646 0.03111 0.0307765 0.0304283 0.030071 0.0297542 0.0294404 0.0291227 0.0287938 0.028497 0.0282314 0.0279328 0.0276561 0.0274214 0.0271233 0.0268384 0.0266146 0.0263591 0.0260919 0.0258649 0.0256296 0.0253905 0.0251793 
0.109593 0.109503 0.108127 0.10623 0.103345 0.100083 0.0967071 0.0932565 0.0897689 0.0864626 0.0833618 0.0804474 0.0776559 0.0751001 0.0726515 0.0704121 0.0682484 0.0663077 0.0644404 0.0627405 0.0610474 0.0594873 0.0580393 0.0566314 0.0553331 0.054072 0.0529397 0.0517754 0.050703 0.0496224 0.0486911 0.0477186 0.0468243 0.0460196 0.045138 0.0443278 0.0435803 0.0428908 0.0421197 0.0414717 0.0408092 0.0401705 0.0395582 0.0389956 0.0384309 0.0378219 0.0372992 0.0368153 0.0363071 0.0357827 0.0353263 0.0348804 0.0344403 0.034005 0.0335702 0.0331405 0.0327874 0.0324049 0.0320101 0.0316409 0.0312538 0.0309315 0.0306167 0.030266 0.0299153 0.0296237 0.0292939 0.0289932 0.0287063 0.0284193 0.0281178 0.0278756 0.0275815 0.027311 0.0270585 0.0267815 0.0265602 0.0263078 0.0260747 0.0258143 0.0256049 
0.109882 0.109947 0.108872 0.107022 0.104321 0.101059 0.097655 0.0942137 0.0907089 0.0874574 0.0842816 0.0813751 0.0786553 0.0760585 0.0735871 0.0713051 0.0692674 0.0672787 0.0653307 0.063692 0.061949 0.0603822 0.0589471 0.057514 0.0561318 0.0549276 0.0537372 0.0525695 0.0514669 0.0504182 0.0494602 0.0485271 0.047574 0.0466942 0.0458951 0.0451252 0.0443244 0.0436305 0.0428598 0.0421749 0.0415228 0.040891 0.0402642 0.039668 0.0390718 0.0385361 0.037947 0.037436 0.0369516 0.036439 0.0359693 0.0355634 0.0350223 0.0346194 0.0341724 0.0337689 0.0333411 0.032988 0.0325829 0.0322023 0.031849 0.0314916 0.0311404 0.0307728 0.0304821 0.0301461 0.0298438 0.0295366 0.029262 0.0289365 0.0286261 0.0283877 0.0281228 0.0278448 0.0275537 0.0272955 0.0270372 0.0267897 0.0265143 0.0263095 0.0260867 
0.11203 0.11124 0.11027 0.108095 0.105305 0.102435 0.0988725 0.0953468 0.0919547 0.0885387 0.0854552 0.0824596 0.0796762 0.0771271 0.0747376 0.0723938 0.0702748 0.0682698 0.0664731 0.0645848 0.0629569 0.0613822 0.0598773 0.0585025 0.0571043 0.0558438 0.0546525 0.0534844 0.0523931 0.0513333 0.0503974 0.04938 0.0484146 0.0475751 0.0467315 0.0459583 0.045138 0.0444041 0.0436866 0.0429735 0.0422789 0.0416703 0.0410465 0.0403874 0.0398062 0.0392337 0.0386817 0.038158 0.0376274 0.0371524 0.0366659 0.0361697 0.035763 0.0353001 0.034878 0.0344283 0.0339852 0.033595 0.0331613 0.0328368 0.0324459 0.032102 0.0317605 0.0313675 0.0310933 0.0307263 0.0304192 0.0300921 0.0297932 0.029507 0.0291975 0.0288545 0.0286534 0.0283678 0.0281074 0.0278017 0.0275665 0.0273013 0.0270558 0.0268264 0.0266035 
0.114833 0.112394 0.111411 0.109681 0.107336 0.103563 0.100157 0.0966426 0.0931913 0.0898756 0.0867612 0.0837514 0.0809767 0.0783377 0.0759259 0.0735229 0.0713419 0.0694279 0.0675344 0.0657605 0.0640063 0.0624499 0.0609899 0.0594909 0.0581605 0.0568882 0.055653 0.0545084 0.0533415 0.0522727 0.0512922 0.0502881 0.0493514 0.0484732 0.0476122 0.0467687 0.0460518 0.0452461 0.0444906 0.0437782 0.0431072 0.0424584 0.0418058 0.0411858 0.0405795 0.0399967 0.0394367 0.0389185 0.0384157 0.0378779 0.0373725 0.0368716 0.0364419 0.0359737 0.0355126 0.0351178 0.0347003 0.0342887 0.0338822 0.0334932 0.0330958 0.0327322 0.032333 0.0320384 0.0317053 0.0313536 0.031025 0.0307285 0.0303881 0.0300931 0.02979 0.0295195 0.0292115 0.0289883 0.0286996 0.0284108 0.0281241 0.027886 0.0276356 0.027362 0.0271345 
0.116254 0.114213 0.113047 0.110819 0.108354 0.105052 0.101682 0.0979605 0.0945917 0.0911302 0.0880558 0.0850572 0.082283 0.0796633 0.0771928 0.0748812 0.0726889 0.070626 0.0687418 0.066936 0.0651844 0.0635885 0.0619984 0.0605661 0.0592436 0.0579497 0.0566951 0.0554574 0.0544001 0.0533035 0.0523015 0.0512581 0.0503117 0.0494158 0.0485184 0.0477618 0.0469165 0.0460863 0.0453828 0.0446171 0.0439817 0.0433062 0.0426523 0.0419798 0.0413812 0.0407877 0.0402385 0.0396711 0.0391828 0.03865 0.0381705 0.0376432 0.0372211 0.0367059 0.0362694 0.0358203 0.0353855 0.0349915 0.0346227 0.0341729 0.0337994 0.0334375 0.0330714 0.0326968 0.0323469 0.0320263 0.0316871 0.0313706 0.0310319 0.0307334 0.0304392 0.03012 0.0298306 0.0295636 0.0292735 0.0289757 0.0287222 0.0284655 0.0282106 0.027966 0.0277309 
0.117571 0.116025 0.115 0.112457 0.109752 0.10665 0.103127 0.0995536 0.0960887 0.0926901 0.0894852 0.086583 0.0837726 0.081045 0.078561 0.0762226 0.0740429 0.0719509 0.0700568 0.068162 0.0664766 0.0648086 0.0632937 0.0617337 0.0604273 0.0590588 0.057848 0.0565853 0.0554375 0.0543401 0.053323 0.0522961 0.0513039 0.0504053 0.0495917 0.0486495 0.04788 0.0470838 0.0463566 0.0455834 0.0448991 0.0441836 0.0435758 0.0429005 0.0422588 0.04172 0.0410884 0.0405734 0.0399919 0.0394515 0.0389383 0.0384405 0.0378902 0.0374932 0.0370629 0.0365679 0.036153 0.0356975 0.0353123 0.0349186 0.0344972 0.0341578 0.0337336 0.0334087 0.0330387 0.0326956 0.0323773 0.032055 0.0317211 0.031373 0.0310859 0.0307634 0.0304798 0.0301854 0.0298979 0.0296212 0.029347 0.0291053 0.0288067 0.0285673 0.0283107 
0.119826 0.117534 0.116375 0.114352 0.111619 0.108306 0.104695 0.101252 0.0976586 0.0942916 0.091149 0.087999 0.0851708 0.0825057 0.0800339 0.0776285 0.0754068 0.0733117 0.0713422 0.0695091 0.0676995 0.0660896 0.0645354 0.0630029 0.0616133 0.060308 0.0589273 0.0577551 0.0565998 0.0554788 0.0543925 0.0533957 0.0523943 0.051498 0.0505722 0.0497039 0.0487942 0.0480812 0.0472967 0.0465332 0.0457968 0.0451163 0.044423 0.0437659 0.043211 0.042539 0.0419723 0.0414077 0.0408485 0.0402814 0.0397762 0.0392661 0.038796 0.0382912 0.0378241 0.0373864 0.0369481 0.036496 0.036063 0.035671 0.0353021 0.0349049 0.0344873 0.0341808 0.0337926 0.0334033 0.0330704 0.0327275 0.0323841 0.0320587 0.031763 0.0314487 0.0311122 0.0308551 0.0305622 0.0302872 0.0299873 0.0297392 0.0294632 0.0291892 0.0289311 
0.116372 0.119621 0.118278 0.116363 0.11343 0.11008 0.106483 0.102943 0.0993662 0.0959558 0.0927507 0.0896262 0.0866952 0.0840653 0.0814422 0.0791357 0.0767036 0.0747381 0.0727122 0.0708191 0.0690913 0.0674125 0.065776 0.0642924 0.0628642 0.0614744 0.0602272 0.0589396 0.0577506 0.0566564 0.0555188 0.0545035 0.0534805 0.0525658 0.0516559 0.0507428 0.049907 0.0490857 0.0482966 0.0475736 0.0467969 0.0460844 0.0453442 0.0447525 0.0441333 0.0434789 0.0429083 0.0422987 0.0417185 0.0411728 0.0406647 0.0401186 0.039631 0.0391952 0.0386655 0.0381958 0.0377564 0.0372946 0.0368774 0.0364741 0.0360619 0.0356707 0.0352879 0.0348994 0.0345615 0.0341582 0.0338103 0.0334312 0.0331332 0.0327674 0.0324644 0.0321348 0.0318796 0.0315156 0.0312293 0.0309534 0.0306456 0.0303907 0.0301332 0.0298456 0.0295801 
